Comunidad Autónoma,Provincia,REGISTRO,Municipio,Título,Tipo,Templo y dependencias complementarias,Titular,Título distinto de certificación eclesiástica
Galicia,Pontevedra,Cotobad,Cotobad,"Templo, Atrio-Cementerio ParroquiaL e Iglesario,  en el lugar de Iglesia, 3, Parroquia de Santiago de Loureiro","Templo, atrio cementerio e iglesario",True,Arzobispado de Santiago de Compostela,False
Galicia,Pontevedra,Cotobad,Cotobad,"Templo, Atrio-Cementerio Parroquial, Convento e Iglesario,  en lugar de Iglesia, Parroquia de San Pedro de Tenorio","Templo, atrio cementerio, convento e iglesario",True,Arzobispado de Santiago de Compostela,False
Galicia,Pontevedra,Cotobad,Cotobad,"Templo y Atrio Parroquial, ubicado en el lugar de la Iglesia, Parroquia de San Miguel de Carballedo",Templo,True,Arzobispado de Santiago de Compostela,False
Galicia,Pontevedra,Cotobad,Cotobad,"Capilla de Santa Mariña,  en Santa Mariña, Parroquia de Santiago de Caroi",Capilla,True,Arzobispado de Santiago de Compostela,False
Galicia,Pontevedra,Cotobad,Cotobad,"Templo y Atrio-Cementerio Parroquial,  en Eirexe, Parroquia de Santiago de Caroi",Templo y atrio cementerio,True,Arzobispado de Santiago de Compostela,False
Galicia,Pontevedra,Cotobad,Cotobad,"Templo del Niño Jesús y Atrio,  en Coto, Parroquia de Santiago de Caroi",Templo,True,Arzobispado de Santiago de Compostela,False
Galicia,Pontevedra,Vigo,Vigo,Campo Balbarda,Terreno,False,Diocesis Tuy Vigo,True
Galicia,Pontevedra,“,Vigo,"La Ollosa, Mirador",Casa,True,Diocesis Tuy Vigo,True
Galicia,Pontevedra,“,Vigo,Doctor Corbal,Local sotano,False,Diocesis Tuy Vigo,True
Galicia,Pontevedra,“,Vigo,Doctor Corbal,Piso 3º B,False,Diocesis Tuy Vigo,True
Galicia,Pontevedra,“,Vigo,Ramon Nieto,Casa nº 271,False,Diocesis Tuy Vigo,True
Galicia,Pontevedra,“,Vigo,Porta Do Ghicho,Terreno,False,Diocesis Tuy Vigo,True
Galicia,Pontevedra,“,Vigo,"Penedo, Sampayo",Terreno,False,Diocesis Tuy Vigo,True
Galicia,Pontevedra,“,Vigo,C/ Aragon,Trastero nº 2,False,Diocesis Tuy Vigo,True
Galicia,Pontevedra,“,Vigo,C/ Aragon,Trastero nº 6,False,Diocesis Tuy Vigo,True
Galicia,Pontevedra,“,Vigo,C/ Aragon,Garaje nº 4,False,Diocesis Tuy Vigo,True
Galicia,Pontevedra,“,Vigo,C/ Aragon,Garaje nº 17,False,Diocesis Tuy Vigo,True
Galicia,Pontevedra,“,Vigo,C/ Aragon,Trastero nº 1,False,Diocesis Tuy Vigo,True
Galicia,Pontevedra,“,Vigo,Doctor Corbal,Ollosa,False,Diocesis Tuy Vigo,False
Galicia,Pontevedra,“,Vigo,"Calvario,41, 49",Terreno,False,Diocesis Tuy Vigo,True
Galicia,Pontevedra,“,Vigo,C/ Aragon,"Iglesia, Vivienda",True,Diocesis Tuy Vigo,True
Galicia,Pontevedra,“,Vigo,San Roque,Chalet,True,Parroquia San Pablo,True
Galicia,Pontevedra,“,Vigo,San Roque,Sotano,False,Parroquia San Pablo,True
Galicia,Pontevedra,“,Vigo,San Roque,Planta Baja,False,Parroquia San Pablo,True
Galicia,Pontevedra,“,Vigo,San Roque,Piso 1º B,False,Parroquia San Pablo,True
Galicia,Pontevedra,“,Vigo,San Roque,Piso 1º C,False,Parroquia San Pablo,True
Galicia,Pontevedra,“,Vigo,"Calvario,41, 49",Edificio,True,Iglesia-Tuy-Vigo,True
Galicia,Pontevedra,“,Vigo,"Calvario,41, 49",Solar,False,Iglesia-Tuy-Vigo,True
Galicia,Pontevedra,“,Vigo,Coutada Abade,Terreno,False,Parroquia Candean,False
Galicia,Pontevedra,“,Vigo,Iglesia,"Atrio, Capilla",True,Parroquia Candean,True
Galicia,Pontevedra,“,Vigo,Figueiras,Terreno,False,P.inmaculada Concep,True
Galicia,Pontevedra,“,Vigo,Barreiro,Terreno,False,P. Santa Clara,True
Galicia,Pontevedra,“,Vigo,Barreiro,Terreno,False,P. Santa Clara,True
Galicia,Pontevedra,“,Vigo,Santa Clara,Terreno,False,P. Santa Clara,True
Galicia,Pontevedra,“,Vigo,Santa Clara,Terreno,False,P. Santa Clara,True
Galicia,Pontevedra,“,Vigo,Barreiro,Terreno,False,P. Santa Clara,True
Galicia,Pontevedra,“,Vigo,"Ramon Nieto, 214",Garaje,False,P.santa Teresa,True
Galicia,Pontevedra,“,Vigo,"Ramon Nieto, 215",Piso 3º B,False,P.santa Teresa,True
Galicia,Pontevedra,“,Vigo,El Calvario,Terreno,False,P.santo Cura Ars,True
Galicia,Pontevedra,“,Vigo,Monte Costa,Terreno,False,P. Valladares,True
Galicia,Pontevedra,“,Vigo,Lugar Santa Claraterreno,,False,P. Santa Clara,True
